0.644484,-2.02496,-0.79956,-0.508717,0.866605,-1.43973,-0.0784146,0.953353,-2.0355,0.333474,0.227811,-1.52786,0.15233,-0.122661,0.576502,0.0632102,0.344651,-0.538197,-0.91806,-0.960069,0.945755,-1.92829,-0.679393,0.0833813,-1.5673,-1.28527,-2.17981,-0.0495256,0.546891,-3.39087,-0.886794,0.173687,-1.23052,-0.305451,-1.63232,-0.607647,0.613141,-1.8112,1.65582,1.05165,-1.51091,0.850496,0.329409,-0.00734097,-0.912284,-0.569479,1.21485,-0.950502,-1.17507,0.0561883,-0.166525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.493269,0.678317,-1.74275,-0.885581,-0.444,-0.162107,-0.474644,0.728704,-1.28114,0.554171,0.0480236,1.27628,-0.732567,0.42524,1.49528,0.655845,0.0977347,-0.74985,-0.316514,0.697228,0.221559,1.32239,-1.26354,-0.092092,0.404379,-0.526545,0.211492,-0.602999,0.522742,0.0115266,-1.23956,-0.260299,0.838824,0.945019,-0.188371,-1.84792,0.939351,-1.56821,-0.824659,1.13289,-1.29569,-0.347717,0.328988,-0.827574,-0.40583,-0.178662,-0.992947,-0.0397337,-0.951465,-0.0223769,0.712182,0.504462,-0.483149,-0.729753,-0.207729,0.305884,-0.654837,-0.752795,0.569384,-0.0987201,-0.0384383,-0.528196,-0.0385076,-0.132266,-0.424837,0.163976,0.913069,0.351331,0.515393,0.559286,-0.566345,0.412057,-0.505696,0.295083,-1.7761,2.20593,1.60618,0.109432,-0.0804695,-0.460584,0.79843,-0.765705,-0.568518,0.364462,2.69644,-0.588943,-0.69584,-0.199116,-1.18052,-1.12363,0.0394907,0.763396,-0.687723,0.0207315,-1.16696,-1.09041,-0.445393,0.532098,2.00483,-0.152066,0.518672
-1.86744,1.15111,-0.496495,0.327697,0.726333,-0.679218,0.513479,1.96637,0.923317,0.4108,-0.863944,0.0816724,-0.462529,-3.22675,-0.6276,0.824075,-0.55094,-1.05747,0.249213,0.36609,-0.265163,-0.246602,0.308809,0.624634,0.90206,0.143481,0.216016,-1.72101,0.413919,-0.755732,-1.53514,-1.80738,-0.148852,3.56365,0.735413,-0.0415566,0.156102,-1.23441,-0.119568,0.851944,-1.65552,-0.552488,2.03906,-0.947662,-0.37969,-0.536469,-1.83573,1.49407,0.675469,-1.15187,0.236865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-1.41878,-0.263354,0.333031,-0.370718,-0.163665,-0.642825,-0.935119,0.599589,-2.15649,-0.544531,-1.69795,0.845185,-1.34987,-0.134047,0.704922,-2.54399,-0.749423,-0.460679,-0.119945,0.307438,-0.954482,0.214249,-1.73382,-2.56683,-1.2117,-2.09325,-0.372794,1.18427,-0.699358,-0.644528,0.0439798,1.08116,0.885172,-2.17774,0.941867,1.07954,-0.292951,-0.0712017,1.11988,1.79949,0.810417,0.246064,-0.689149,0.935634,0.489415,0.714294,0.0438986,0.580493,0.282803,-0.534819,0.74529,0.801112,0.321879,-2.43838,-1.16563,-0.0414742,0.935853,-2.24709,-0.974361,-0.124748,-0.561915,-0.69953,1.10315,-0.730965,-0.444425,0.381344,0.804457,1.14687,0.96844,-0.787004,-0.147763,-0.121604,-0.791629,1.62118,0.308129,-2.62414,-1.67626,0.24997,1.11616,-1.89627,0.108247,-1.43904,-1.10234,0.138249,-0.0142508,-0.141749,3.29005,-0.784145,-1.24616,1.8977,-0.769027,2.14032,1.21867,-0.365984,-0.413129,0.882525,0.358254,0.0565011,-0.446969,-0.643724,-0.0915729
-0.674084,0.206198,-0.431337,-1.55472,-0.888066,0.381404,0.285683,0.437191,0.852082,0.143861,0.422292,0.329653,0.0859019,0.194705,-0.599406,0.762121,-1.88929,0.610401,0.127941,1.07133,1.12751,1.00057,-0.20916,0.343416,-0.79147,-0.00323165,-0.607951,0.826688,-0.570239,-0.099084,-0.607546,-1.80951,-1.30229,-1.52738,1.49223,-0.912971,0.400991,-1.4288,-0.879731,-1.55085,0.138248,-1.16683,0.313953,-1.93265,-0.832801,0.779327,0.339549,-0.854951,0.843715,1.33178,-0.515389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.136134,-0.258962,1.04579,2.04571,0.236668,-1.1921,1.65277,1.50531,1.49283,0.546733,-0.535537,2.55777,-1.14303,-0.569188,-1.5107,0.439923,0.201572,-0.890633,-0.831011,-1.84359,-0.595284,1.53209,1.83339,-0.842328,-0.423137,-0.98397,0.81281,1.5883,1.4116,1.31661,0.234447,-1.43362,-0.940005,-1.63244,-0.19361,-0.244514,-0.29777,-0.751,2.31307,-0.163773,0.748758,1.23073,0.0645516,1.96984,-1.19522,-0.683048,-0.721471,0.780218,1.22517,1.64426,-0.0502546,-1.66757,0.270096,-1.20091,-0.552973,-1.15663,-0.215086,-3.22198,-1.11482,-0.526326,-0.800676,-0.498662,1.28714,-0.359945,-1.19955,0.371452,-0.831623,1.20938,-0.743279,0.220237,-0.360724,-0.426707,-0.20975,0.711197,-0.551216,0.0669913,-0.187273,-0.375638,-1.05043,-1.10232,0.0948522,-0.90633,-1.23,-0.766518,-0.701188,0.465633,0.0798992,-0.265359,0.464892,0.350701,0.37193,1.64934,0.0897736,0.358165,0.551234,-1.20649,0.953891,0.330826,0.000520771,1.33176,-2.04702
0.657783,0.933872,1.44757,2.09151,0.0571376,0.761452,0.471971,1.06634,0.297285,1.48916,2.82426,0.758678,1.01891,0.238834,0.230468,1.05313,0.289057,1.17994,0.437846,0.241659,2.6792,1.11269,0.721848,0.986845,-0.149827,0.136035,-2.05822,0.549952,-0.297553,0.942999,-0.410882,-0.570625,-0.256375,0.167195,1.16438,0.744185,0.101925,0.558763,-0.652179,0.0770087,2.97794,-0.539815,-1.10806,2.32245,-0.289882,1.40092,0.716212,0.0448446,1.06955,0.83041,1.20901,-0.488407,-0.676475,0.90291,-0.460651,0.860411,0.52549,-0.171593,1.03863,0.53884,0.837411,-0.167836,-1.44595,-1.49415,-1.74873,0.788148,-0.134601,-0.0775575,0.193626,-0.393821,-1.00582,-0.718359,1.79975,-1.57846,0.604735,-1.0977,1.32639,-1.53013,1.2393,0.844817,-0.520424,-2.03537,-1.02259,-0.247867,-1.54838,-2.4235,0.822953,1.6178,-0.840053,1.15766,-0.102171,0.572089,1.12992,-0.0248489,0.734172,1.10961,0.468808,-1.36579,-0.200724,2.31656,-0.790575
-1.27224,0.286339,-0.572175,0.0394228,0.157682,-1.16618,0.0504969,-2.54824,-0.122489,-0.368586,-0.116328,0.51236,-0.363281,0.393077,-0.00624873,0.414582,0.0565346,0.487786,0.0331007,-0.279657,0.0884749,-2.05554,-2.31902,-0.302973,-0.178972,-1.14094,0.733823,0.753185,-2.33887,0.734912,-0.431253,0.469016,-2.58206,-0.62294,-0.269245,0.00494711,-0.173187,-1.3745,0.285438,0.775051,-1.62336,-2.22792,-0.679199,0.0470519,-0.456881,0.0541523,-1.24974,-0.171151,-0.229758,-0.278763,1.12195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.26533,-0.705013,-0.661662,0.150567,1.62873,0.721579,0.657023,-1.00423,-0.620055,-0.601297,-1.31626,0.277332,-0.334356,1.03315,-0.552417,-1.5434,0.311821,0.235226,0.345833,-0.342747,-2.05479,0.883664,-0.341906,0.025049,1.21655,-1.10262,0.970496,-0.140649,0.147409,-0.0984825,1.74751,-0.261048,1.5038,0.349941,-0.642797,-0.89459,-0.653455,1.1173,-0.432362,-0.87216,-1.65174,-1.6937,-0.181395,-1.14585,-0.954462,-0.511605,-1.09495,0.524048,-0.0233599,0.369829,0.705905,-0.642863,1.2363,-0.0317437,-0.792596,1.98781,-0.488579,0.699322,-0.898695,0.317409,-0.947273,-0.252927,-1.53598,-0.385235,0.0168117,-0.658051,0.944665,-0.207981,-0.436736,-1.16755,-0.107021,0.0803178,2.39008,-0.106547,0.00366381,-0.321164,-0.0944575,-1.1542,-1.01704,0.476021,0.103741,-0.779724,0.630386,-0.242382,0.100941,-0.619469,0.448199,0.415992,-0.124145,0.327197,1.27403,-0.484737,1.07805,0.923145,-0.645617,0.534936,-0.075102,-0.611667,-1.3236,-1.10271,-0.416512
0.966707,0.173233,0.0720436,-1.02936,0.87334,0.551097,-1.84061,0.00403771,0.354857,-1.36907,1.5029,0.433213,-0.35355,0.863612,-1.5664,0.347285,-0.101859,1.68528,-1.03571,0.4452,-0.174239,0.0799868,0.265382,-0.324616,0.033294,-0.761935,0.179439,0.779309,1.12934,-1.57109,0.132341,1.29302,-1.14081,1.26236,0.551408,-1.55866,0.718658,0.289878,0.234715,0.0179141,-1.65363,-2.1733,-1.82849,0.486771,-1.09652,0.770874,-0.0603667,0.103632,1.01415,3.33602,1.19835,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.04025,0.176057,-1.18644,1.19642,0.416707,0.227974,0.270557,-0.608246,2.89301,0.00620253,-0.93819,1.57049,0.272981,-0.761704,-0.778704,-0.530154,0.251387,0.911421,-0.53629,0.941949,-0.734692,-0.900381,1.55948,-3.18289,-2.34274,-0.0621297,-2.01279,-1.83277,-2.54397,0.680273,-1.82883,-1.61892,-1.15931,-2.47723,0.266747,-0.688767,0.83483,0.813535,-0.381655,-2.02448,1.81894,0.923654,1.61379,2.72515,1.99242,-0.184091,0.0125395,0.202675,-0.964723,0.291625,-0.59632,1.3292,0.714154,0.183887,0.888704,3.52666,0.776967,-1.15769,1.76,1.44955,1.48755,2.14541,1.27489,2.5435,0.296256,1.55043,1.84494,-0.0725541,0.382875,-0.237765,0.629611,1.32064,1.34239,0.59388,-0.760289,0.235935,-1.16715,0.033376,0.64046,-0.0475126,0.0960339,-0.730604,-1.97638,-0.738355,-0.368879,-1.49293,0.0764977,-0.230285,0.631282,1.01888,-0.0785944,0.15572,-0.616891,1.966,-0.422781,-0.634434,-0.483402,-0.092328,0.83435,-0.379367,-0.321414
-0.403218,0.0857452,0.423871,-1.11609,0.193572,-1.49063,-1.75966,-0.156675,-1.2668,1.37814,-0.708868,-0.904072,-0.404751,-0.616669,-1.35127,-0.5423,-0.81245,-0.847795,-2.38431,-0.599863,-0.46197,0.600624,-1.48479,-0.78207,2.30882,-0.658364,-0.193664,0.639954,-1.08004,0.4658,-0.385505,-0.415098,0.446603,-1.05308,-0.780236,0.0567994,0.959454,-1.80246,-0.33833,-0.669878,1.32944,-0.603743,-1.41993,0.0647453,-0.618669,-2.88494,-0.104058,-1.39922,-1.13811,-0.35145,-0.673319,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0318,-0.564637,-0.700678,0.392406,1.97739,0.148195,1.90983,0.403329,0.31689,-1.12321,-1.79895,-1.49221,0.177039,-0.268675,-0.276232,0.13868,-0.392676,-1.60341,0.150004,1.98296,1.55148,0.645526,0.892,0.601999,-0.0473232,-1.07166,-0.896189,0.71954,0.335297,-3.3946,0.0332197,1.45081,1.33337,0.446128,-1.37179,0.919003,-1.58392,1.13736,-0.845937,-0.253375,2.10656,-0.712114,1.20259,0.196145,-1.55009,0.0503341,-2.50367,-1.22592,0.616315,-0.286371,0.750586,1.53544,1.48114,-0.113809,-1.15794,0.0548853,-1.30331,-0.720492,0.858183,0.402128,2.00727,-0.730872,-2.06988,0.00992933,0.297416,-0.327459,-0.827327,0.803652,1.13895,0.987429,-1.14417,-0.471175,0.421828,1.39809,-1.05284,1.56391,1.28752,-0.325701,-0.118288,-2.71661,-0.280236,1.19317,0.399714,0.120156,-0.273231,1.04398,-0.95417,-0.975498,-0.425729,1.1653,-1.97306,0.504508,0.120321,0.631731,-0.531499,1.32355,0.142807,0.828817,1.92358,0.340891,-1.44502
-1.69669,-2.13586,0.0783802,0.300872,2.46759,0.652908,0.861942,0.354555,0.0126889,0.417378,1.25655,-0.0118681,2.30753,0.0607927,0.700439,1.4298,1.81615,1.93132,1.43936,0.346615,0.544362,-0.300148,-0.833357,1.26396,0.0374425,0.257588,1.36599,3.20084,2.06869,0.331092,-2.48566,0.303637,0.539348,0.27309,0.136263,-0.753028,0.684936,-0.70784,0.618554,0.108854,-1.38762,0.566983,-1.68608,-0.286264,0.234031,1.27618,-1.34665,-1.07703,-0.00639563,0.857635,-0.0497934,0.404345,1.84626,1.4895,-0.257447,0.00643549,0.324772,1.58655,-0.183865,0.377142,1.39687,-0.0821051,-0.511562,0.434889,3.8195,2.50142,-0.0904299,-0.169597,0.291249,1.87237,-1.14618,1.94746,1.38371,0.744752,-0.121777,-0.462198,-0.628587,-0.480867,-0.322798,0.159575,-0.0347404,-0.544659,-0.438588,-0.409607,-0.539573,0.878211,-0.402832,-0.329355,-0.638051,-0.356918,-0.146407,-0.27627,0.453059,-0.569276,0.0210639,2.41542,0.612967,0.504474,1.23985,-0.55089,-1.50866
-0.850557,-1.06483,2.01546,0.263049,1.49997,-1.55489,-0.476899,-0.620927,0.17569,-1.34805,-1.67455,-0.84353,1.54401,-1.19971,-1.3585,-0.400952,-0.25366,-0.800712,1.69958,0.303134,-2.65448,0.222505,-0.746215,0.0108341,-0.249408,-0.122066,-0.179434,0.974203,-0.480642,-1.10226,0.476948,0.498646,-0.0389643,0.844426,-0.0988075,-0.254393,1.19384,0.723213,2.17617,1.89275,-0.249031,-1.27091,0.636115,-0.15627,-0.447776,0.338873,-0.445619,-0.530196,-0.832336,0.354375,-0.192265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-1.28594,-2.88593,-1.56132,-0.366799,1.53333,-0.813977,-1.1745,-1.26394,-1.0953,1.04054,-0.072841,-0.0973133,1.21149,1.24754,-0.723588,-1.31396,-0.560893,-0.696639,-0.338992,2.26138,1.55734,-0.520812,0.968058,0.756802,-1.46791,-0.733042,-0.386456,-0.504014,-1.2686,-0.418159,-0.512832,1.72007,-0.867679,-1.41078,-1.62642,-1.8255,1.03313,0.180134,-0.779523,-0.772231,0.618986,2.61378,0.633717,0.413696,-0.780992,0.540288,1.41326,-0.152186,-0.50362,0.082627,0.175872,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.840467,0.158916,-0.325001,0.53982,0.11715,0.327674,1.1382,0.907569,-0.327606,-2.03512,1.12494,-0.334711,-1.18656,-0.863085,0.38805,-0.661678,-0.0951623,-1.90992,-1.3487,-0.599543,1.05792,-1.23913,-0.729024,-0.0236375,1.01656,0.957445,0.8046,-1.84155,-1.25003,-0.724138,-0.103352,-0.734476,-0.444539,0.19646,1.25318,0.238352,0.928957,0.955343,2.20618,1.36051,1.08448,-2.38561,-1.90721,1.3869,0.499183,-0.907268,-0.486927,-1.40736,-0.359279,0.623985,-1.57815,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0906429,-0.0774828,-0.214905,-1.40013,0.0768129,2.67079,-0.464196,0.776255,1.88027,0.33665,0.431071,0.428953,1.74963,0.424585,-0.344539,0.862211,0.733529,-1.65235,-0.271709,0.639587,0.394644,1.80204,-0.541883,0.355452,0.848279,1.19117,0.472601,3.20323,1.04958,0.189041,2.17005,-1.21312,-1.07419,1.18177,0.120589,0.805297,-0.976788,-0.0422482,-0.622184,-1.49208,0.19904,-2.87713,-2.12159,2.97617,-0.515384,-0.313448,1.67573,0.754679,0.587731,-0.387039,1.93075,1.0195,-1.09865,0.36245,-0.228583,0.0729925,3.03265,2.76608,0.377074,2.12285,-1.22987,0.834154,0.201963,2.0324,0.195314,1.26111,-0.428104,0.995936,1.89232,1.21105,-0.56199,2.22789,2.54719,-0.565264,0.814173,1.54466,1.24702,2.15731,1.58287,0.866982,0.260048,0.544553,2.38942,0.949239,0.86061,0.545043,-1.45846,-0.524496,-0.660041,-0.0789158,-0.904719,-0.837208,0.15497,-0.637321,-0.319773,-0.894256,-1.39507,-2.36909,1.2522,0.467627,-2.15083
